order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,created_at
9016,4495,37,1,127.4,0.0,127.4,2026-09-24 01:17:15.490293
9017,4495,63,1,103.27,14.26,89.01,2026-09-24 01:17:15.490293
9018,4495,130,1,168.98,0.0,168.98,2026-09-24 01:17:15.490293
9027,4500,135,1,68.16,0.0,68.16,2026-09-24 01:17:15.490293
9031,4503,160,1,28.72,0.0,28.72,2026-09-24 01:17:15.490293
9032,4503,104,1,53.63,0.0,53.63,2026-09-24 01:17:15.490293
9033,4504,66,1,84.0,0.0,84.0,2026-09-24 01:17:15.490293
9034,4504,60,1,266.61,0.0,266.61,2026-09-24 01:17:15.490293
9035,4505,130,1,82.61,0.0,82.61,2026-09-24 01:17:15.490293
9042,4509,16,1,38.25,6.06,32.19,2026-09-24 01:17:15.490293
9043,4509,31,1,90.54,8.73,81.81,2026-09-24 01:17:15.490293
9048,4512,24,2,10.4,2.45,18.35,2026-09-24 01:17:15.490293
9049,4512,159,1,23.35,0.0,23.35,2026-09-24 01:17:15.490293
9059,4517,62,2,16.15,0.0,32.3,2026-09-24 01:17:15.490293
9065,4521,47,1,31.36,1.79,29.57,2026-09-24 01:17:15.490293
9066,4521,90,1,36.4,7.56,28.84,2026-09-24 01:17:15.490293
9067,4521,73,3,4.64,2.02,11.9,2026-09-24 01:17:15.490293
9068,4521,180,1,54.05,0.0,54.05,2026-09-24 01:17:15.490293
9069,4521,37,3,25.62,0.0,76.86,2026-09-24 01:17:15.490293
9070,4522,190,2,9.72,0.0,19.44,2026-09-24 01:17:15.490293
9071,4522,132,4,39.17,0.0,156.68,2026-09-24 01:17:15.490293
9077,4525,26,2,72.39,10.21,134.57,2026-09-24 01:17:15.490293
9078,4526,82,2,29.71,0.0,59.42,2026-09-24 01:17:15.490293
9079,4527,93,1,36.76,0.0,36.76,2026-09-24 01:17:15.490293
9080,4527,19,1,44.68,0.0,44.68,2026-09-24 01:17:15.490293
9085,4532,25,1,31.97,0.0,31.97,2026-09-24 01:17:15.490293
9086,4532,147,1,61.61,0.0,61.61,2026-09-24 01:17:15.490293
9091,4535,8,2,38.79,0.0,77.58,2026-09-24 01:17:15.490293
9092,4535,90,1,89.21,0.0,89.21,2026-09-24 01:17:15.490293
9095,4538,13,2,25.95,0.0,51.9,2026-09-24 01:17:15.490293
9096,4538,69,2,41.28,0.0,82.56,2026-09-24 01:17:15.490293
9099,4540,20,1,14.71,0.0,14.71,2026-09-24 01:17:15.490293
9100,4540,1,2,7.81,0.0,15.62,2026-09-24 01:17:15.490293
9101,4540,13,1,23.1,0.0,23.1,2026-09-24 01:17:15.490293
9102,4540,181,2,6.74,0.0,13.48,2026-09-24 01:17:15.490293
9103,4540,182,1,46.13,8.04,38.09,2026-09-24 01:17:15.490293
9120,4551,17,1,21.11,0.0,21.11,2026-09-24 01:17:15.490293
9121,4551,35,2,20.1,0.0,40.2,2026-09-24 01:17:15.490293
9159,4572,102,3,10.75,0.0,32.25,2026-09-24 01:17:15.490293
9160,4572,32,3,18.88,0.0,56.64,2026-09-24 01:17:15.490293
9178,4582,180,1,14.75,0.0,14.75,2026-09-24 01:17:15.490293
9179,4582,64,2,23.54,0.0,47.08,2026-09-24 01:17:15.490293
9180,4583,59,1,7.15,0.0,7.15,2026-09-24 01:17:15.490293
9181,4583,149,1,9.79,0.0,9.79,2026-09-24 01:17:15.490293
9182,4583,77,1,5.36,0.0,5.36,2026-09-24 01:17:15.490293
9183,4583,162,1,16.01,0.0,16.01,2026-09-24 01:17:15.490293
9191,4587,134,1,170.74,0.0,170.74,2026-09-24 01:17:15.490293
9201,4593,138,1,49.28,0.0,49.28,2026-09-24 01:17:15.490293
9202,4593,156,1,7.88,0.0,7.88,2026-09-24 01:17:15.490293
9203,4593,63,1,108.31,0.0,108.31,2026-09-24 01:17:15.490293
9216,4599,179,2,41.47,0.0,82.94,2026-09-24 01:17:15.490293
9217,4599,21,1,100.82,0.0,100.82,2026-09-24 01:17:15.490293
9218,4600,58,1,31.03,0.0,31.03,2026-09-24 01:17:15.490293
9219,4600,83,1,50.41,0.0,50.41,2026-09-24 01:17:15.490293
9220,4601,163,1,36.34,8.6,27.74,2026-09-24 01:17:15.490293
9221,4601,172,1,56.33,0.0,56.33,2026-09-24 01:17:15.490293
9222,4602,23,2,7.69,0.0,15.38,2026-09-24 01:17:15.490293
9223,4602,4,1,56.57,2.5,54.07,2026-09-24 01:17:15.490293
9254,4615,28,1,34.5,8.77,25.73,2026-09-24 01:17:15.490293
9255,4615,57,1,85.59,0.0,85.59,2026-09-24 01:17:15.490293
9257,4617,58,1,17.59,0.0,17.59,2026-09-24 01:17:15.490293
9258,4617,135,1,93.88,0.0,93.88,2026-09-24 01:17:15.490293
9265,4622,5,2,3.19,1.82,4.56,2026-09-24 01:17:15.490293
9266,4622,63,1,119.32,23.93,95.39,2026-09-24 01:17:15.490293
9277,4629,139,1,268.75,49.33,219.42,2026-09-24 01:17:15.490293
9284,4634,200,1,106.09,0.0,106.09,2026-09-24 01:17:15.490293
9293,4638,121,1,19.79,0.0,19.79,2026-09-24 01:17:15.490293
9294,4638,134,3,23.64,0.0,70.92,2026-09-24 01:17:15.490293
9303,4643,104,1,39.1,1.04,38.06,2026-09-24 01:17:15.490293
9304,4643,117,1,33.91,0.0,33.91,2026-09-24 01:17:15.490293
9305,4643,166,1,47.48,4.11,43.37,2026-09-24 01:17:15.490293
9306,4643,64,1,115.0,0.0,115.0,2026-09-24 01:17:15.490293
9311,4647,153,3,5.02,0.0,15.06,2026-09-24 01:17:15.490293
9312,4647,127,1,36.83,0.0,36.83,2026-09-24 01:17:15.490293
9313,4647,93,1,38.35,0.0,38.35,2026-09-24 01:17:15.490293
9314,4647,60,1,73.18,0.0,73.18,2026-09-24 01:17:15.490293
9329,4655,133,3,26.19,0.0,78.57,2026-09-24 01:17:15.490293
9330,4656,185,2,16.53,0.0,33.06,2026-09-24 01:17:15.490293
9331,4656,63,1,28.94,0.0,28.94,2026-09-24 01:17:15.490293
9332,4656,141,2,24.59,0.0,49.18,2026-09-24 01:17:15.490293
9337,4659,63,3,9.38,0.0,28.14,2026-09-24 01:17:15.490293
9338,4659,13,1,45.2,7.82,37.38,2026-09-24 01:17:15.490293
9339,4659,2,1,121.27,18.14,103.13,2026-09-24 01:17:15.490293
9340,4660,127,2,19.85,9.23,30.47,2026-09-24 01:17:15.490293
9341,4660,23,1,96.33,0.0,96.33,2026-09-24 01:17:15.490293
9342,4660,61,3,5.79,0.0,17.37,2026-09-24 01:17:15.490293
9343,4660,17,1,198.23,0.0,198.23,2026-09-24 01:17:15.490293
9354,4666,1,2,48.73,0.0,97.46,2026-09-24 01:17:15.490293
9355,4667,124,1,37.23,0.0,37.23,2026-09-24 01:17:15.490293
9356,4667,159,2,5.74,0.0,11.48,2026-09-24 01:17:15.490293
9357,4667,114,1,103.95,12.54,91.41,2026-09-24 01:17:15.490293
9360,4670,157,2,48.05,26.12,69.98,2026-09-24 01:17:15.490293
9366,4674,193,2,16.38,0.0,32.76,2026-09-24 01:17:15.490293
9367,4674,104,1,117.01,0.0,117.01,2026-09-24 01:17:15.490293
9368,4675,190,2,84.01,49.28,118.74,2026-09-24 01:17:15.490293
9369,4676,45,1,52.71,0.0,52.71,2026-09-24 01:17:15.490293
9370,4676,80,3,18.54,0.0,55.62,2026-09-24 01:17:15.490293
9371,4676,124,1,66.54,0.0,66.54,2026-09-24 01:17:15.490293
9379,4682,165,3,38.48,9.59,105.85,2026-09-24 01:17:15.490293
9380,4682,41,1,331.2,67.89,263.31,2026-09-24 01:17:15.490293
9381,4683,27,1,32.51,0.0,32.51,2026-09-24 01:17:15.490293
9382,4683,85,3,22.99,0.0,68.97,2026-09-24 01:17:15.490293
9396,4689,85,1,17.04,0.0,17.04,2026-09-24 01:17:15.490293
9397,4689,138,2,14.14,3.94,24.34,2026-09-24 01:17:15.490293
9398,4689,135,3,5.15,0.0,15.45,2026-09-24 01:17:15.490293
9399,4689,138,1,81.79,0.0,81.79,2026-09-24 01:17:15.490293
9400,4690,49,4,19.82,8.65,70.63,2026-09-24 01:17:15.490293
9401,4690,28,1,300.12,0.0,300.12,2026-09-24 01:17:15.490293
9418,4700,195,1,14.59,0.0,14.59,2026-09-24 01:17:15.490293
9419,4700,41,2,86.5,0.0,173.0,2026-09-24 01:17:15.490293
9426,4703,140,2,47.32,0.0,94.64,2026-09-24 01:17:15.490293
9427,4703,19,2,26.98,0.0,53.96,2026-09-24 01:17:15.490293
9428,4703,125,1,239.95,0.0,239.95,2026-09-24 01:17:15.490293
9433,4707,136,1,8.45,0.0,8.45,2026-09-24 01:17:15.490293
9434,4707,55,2,7.41,0.0,14.82,2026-09-24 01:17:15.490293
9435,4707,38,1,47.9,0.0,47.9,2026-09-24 01:17:15.490293
9436,4707,166,1,88.4,19.1,69.3,2026-09-24 01:17:15.490293
9450,4714,101,2,4.37,0.0,8.74,2026-09-24 01:17:15.490293
9451,4714,169,2,13.84,0.0,27.68,2026-09-24 01:17:15.490293
9468,4724,141,1,58.58,0.0,58.58,2026-09-24 01:17:15.490293
9469,4724,99,2,55.05,0.0,110.1,2026-09-24 01:17:15.490293
9477,4727,113,2,5.7,0.0,11.4,2026-09-24 01:17:15.490293
9478,4727,106,1,112.4,0.0,112.4,2026-09-24 01:17:15.490293
9482,4729,40,1,20.48,0.0,20.48,2026-09-24 01:17:15.490293
9494,4735,37,1,137.99,34.91,103.08,2026-09-24 01:17:15.490293
9530,4755,198,1,45.66,0.0,45.66,2026-09-24 01:17:15.490293
9531,4755,150,1,11.52,0.0,11.52,2026-09-24 01:17:15.490293
9532,4755,1,2,40.74,0.0,81.48,2026-09-24 01:17:15.490293
9535,4757,172,1,268.83,0.0,268.83,2026-09-24 01:17:15.490293
9548,4763,96,3,7.23,0.0,21.69,2026-09-24 01:17:15.490293
9552,4767,48,3,25.75,0.0,77.25,2026-09-24 01:17:15.490293
9563,4774,188,3,9.01,0.0,27.03,2026-09-24 01:17:15.490293
9573,4779,39,1,106.18,0.0,106.18,2026-09-24 01:17:15.490293
9574,4779,189,1,134.54,0.0,134.54,2026-09-24 01:17:15.490293
9580,4783,10,2,47.6,0.0,95.2,2026-09-24 01:17:15.490293
9581,4783,150,4,25.22,0.0,100.88,2026-09-24 01:17:15.490293
9582,4784,41,1,52.16,0.0,52.16,2026-09-24 01:17:15.490293
9583,4784,60,1,147.13,0.0,147.13,2026-09-24 01:17:15.490293
9587,4787,178,1,22.73,0.0,22.73,2026-09-24 01:17:15.490293
9588,4787,83,3,66.66,15.59,184.39,2026-09-24 01:17:15.490293
9596,4791,116,1,626.93,0.0,626.93,2026-09-24 01:17:15.490293
9603,4796,31,2,4.99,0.0,9.98,2026-09-24 01:17:15.490293
9604,4796,85,1,8.27,0.0,8.27,2026-09-24 01:17:15.490293
9605,4796,24,1,9.81,0.0,9.81,2026-09-24 01:17:15.490293
9606,4796,5,3,5.13,2.45,12.94,2026-09-24 01:17:15.490293
9615,4802,190,1,26.55,0.0,26.55,2026-09-24 01:17:15.490293
9616,4802,83,2,29.39,0.0,58.78,2026-09-24 01:17:15.490293
9621,4805,199,1,82.91,4.92,77.99,2026-09-24 01:17:15.490293
9630,4811,124,2,13.03,0.0,26.06,2026-09-24 01:17:15.490293
9631,4811,161,1,44.15,0.0,44.15,2026-09-24 01:17:15.490293
9632,4811,33,3,36.72,0.0,110.16,2026-09-24 01:17:15.490293
9633,4812,39,1,303.44,0.0,303.44,2026-09-24 01:17:15.490293
9640,4816,51,1,46.73,0.0,46.73,2026-09-24 01:17:15.490293
9641,4817,126,1,107.73,0.0,107.73,2026-09-24 01:17:15.490293
9644,4819,83,2,16.47,2.73,30.21,2026-09-24 01:17:15.490293
9645,4819,59,3,9.59,0.0,28.77,2026-09-24 01:17:15.490293
9646,4819,139,5,5.16,0.0,25.8,2026-09-24 01:17:15.490293
9647,4819,15,1,22.29,0.0,22.29,2026-09-24 01:17:15.490293
9648,4819,102,2,37.93,16.83,59.03,2026-09-24 01:17:15.490293
9662,4826,2,1,10.34,2.08,8.26,2026-09-24 01:17:15.490293
9663,4826,169,1,31.63,2.84,28.79,2026-09-24 01:17:15.490293
9676,4833,6,2,27.2,0.0,54.4,2026-09-24 01:17:15.490293
9683,4838,145,1,149.02,0.0,149.02,2026-09-24 01:17:15.490293
9691,4842,1,3,20.9,0.0,62.7,2026-09-24 01:17:15.490293
9692,4842,16,1,132.12,0.0,132.12,2026-09-24 01:17:15.490293
9704,4848,72,3,14.53,9.25,34.34,2026-09-24 01:17:15.490293
9705,4848,23,1,122.45,0.0,122.45,2026-09-24 01:17:15.490293
9712,4852,24,1,117.0,5.01,111.99,2026-09-24 01:17:15.490293
9715,4854,172,1,363.73,0.0,363.73,2026-09-24 01:17:15.490293
9718,4856,96,4,8.51,0.0,34.04,2026-09-24 01:17:15.490293
9719,4857,72,2,95.64,0.0,191.28,2026-09-24 01:17:15.490293
9732,4865,181,1,120.11,23.19,96.92,2026-09-24 01:17:15.490293
9736,4868,187,2,37.21,11.06,63.36,2026-09-24 01:17:15.490293
9745,4874,46,1,40.26,0.0,40.26,2026-09-24 01:17:15.490293
9746,4874,126,1,20.63,0.0,20.63,2026-09-24 01:17:15.490293
9747,4874,50,1,94.12,0.0,94.12,2026-09-24 01:17:15.490293
9748,4875,122,1,198.91,0.0,198.91,2026-09-24 01:17:15.490293
9753,4878,120,1,55.43,0.0,55.43,2026-09-24 01:17:15.490293
9754,4878,110,3,81.79,0.0,245.37,2026-09-24 01:17:15.490293
9755,4879,175,1,92.53,0.0,92.53,2026-09-24 01:17:15.490293
9802,4906,72,2,30.03,17.61,42.45,2026-09-24 01:17:15.490293
9803,4906,133,2,43.95,0.0,87.9,2026-09-24 01:17:15.490293
9804,4906,50,2,48.53,0.0,97.06,2026-09-24 01:17:15.490293
9806,4908,179,1,36.55,0.0,36.55,2026-09-24 01:17:15.490293
9837,4923,91,1,57.64,0.0,57.64,2026-09-24 01:17:15.490293
9838,4923,126,2,9.9,0.0,19.8,2026-09-24 01:17:15.490293
9839,4923,80,1,115.43,0.0,115.43,2026-09-24 01:17:15.490293
9840,4924,178,3,24.84,0.0,74.52,2026-09-24 01:17:15.490293
9841,4924,130,1,118.01,12.56,105.45,2026-09-24 01:17:15.490293
9846,4928,96,1,11.76,0.0,11.76,2026-09-24 01:17:15.490293
9847,4928,104,2,54.31,0.0,108.62,2026-09-24 01:17:15.490293
9856,4933,57,1,112.73,0.0,112.73,2026-09-24 01:17:15.490293
9870,4941,69,1,11.78,0.0,11.78,2026-09-24 01:17:15.490293
9871,4941,79,5,20.87,0.0,104.35,2026-09-24 01:17:15.490293
9875,4944,100,3,43.14,0.0,129.42,2026-09-24 01:17:15.490293
9876,4945,105,1,38.49,0.0,38.49,2026-09-24 01:17:15.490293
9877,4945,136,1,84.66,0.0,84.66,2026-09-24 01:17:15.490293
9888,4950,59,1,52.56,0.0,52.56,2026-09-24 01:17:15.490293
9889,4950,23,3,3.81,0.0,11.43,2026-09-24 01:17:15.490293
9890,4950,119,1,135.25,0.0,135.25,2026-09-24 01:17:15.490293
9893,4952,37,1,8.39,1.47,6.92,2026-09-24 01:17:15.490293
9894,4952,66,2,89.75,0.0,179.5,2026-09-24 01:17:15.490293
9900,4954,145,2,29.4,6.57,52.23,2026-09-24 01:17:15.490293
9901,4954,157,2,35.03,0.0,70.06,2026-09-24 01:17:15.490293
9912,4959,153,1,110.25,13.46,96.79,2026-09-24 01:17:15.490293
9922,4964,170,2,22.87,0.0,45.74,2026-09-24 01:17:15.490293
9923,4964,19,5,13.17,0.0,65.85,2026-09-24 01:17:15.490293
9930,4968,36,1,37.46,0.0,37.46,2026-09-24 01:17:15.490293
9931,4968,160,1,44.2,0.0,44.2,2026-09-24 01:17:15.490293
9932,4968,146,3,16.28,0.0,48.84,2026-09-24 01:17:15.490293
9939,4973,19,1,24.87,0.0,24.87,2026-09-24 01:17:15.490293
9940,4973,124,1,32.78,7.07,25.71,2026-09-24 01:17:15.490293
9941,4973,121,1,87.42,0.0,87.42,2026-09-24 01:17:15.490293
